File,Line,Status,Version,Context
./R/varqc1_native.R,59,STALE_OR_DEP,11.10.1,"#     Bioinformatics 43; 11.10.1-11.10.33."
./R/varqc1_native.R,59,STALE_OR_DEP,11.10.1,"#     Bioinformatics 43; 11.10.1-11.10.33."
./R/vdwrd.R,4,STALE_OR_DEP,8.3.2,"#' (Gibbons Ch 8.3.2)"
./R/wasserman_native.R,1314,STALE_OR_DEP,5.3.2,"#' Closeness centrality (Wasserman & Faust Ch 5.3.2; sgtclo)"
./R/wsm_native.R,63,STALE_OR_DEP,3.4.2,"# Silverman Sec. 3.4.2. 3.28 is 1.06 sigma n^(-1/5); the pure"
./R/wsm_native.R,70,STALE_OR_DEP,3.4.2,"#' Silverman Sec. 3.4.2. 3.28 is 1.06 sigma n^(-1/5); the pure"
./R/wsm_native.R,165,STALE_OR_DEP,3.4.2,"#'   Sec. 3.4.2 Eqs. (3.28)-(3.31); Rosenblatt (1956); Parzen (1962)."
./R/wsm_native.R,304,STALE_OR_DEP,2.2.4,"#'   Sec. 2.2.4; Ch. 10 for the bootstrap; von Mises (1947)."
./R/wsm_native.R,408,STALE_OR_DEP,2.2.6,"#'   Sec. 2.2.6; Fisher (1922)."
./R/wsmstn.R,13,STALE_OR_DEP,9.13.2,"#' @references Wasserman (2004); All of Statistics; Section 9.13.2;"
./R/wsrpw.R,4,STALE_OR_DEP,5.7.3,"#' (Gibbons Ch 5.7.3)"
./README.md,130,STALE_OR_DEP,1.1.4,"## What's in v1.1.4"
./README.md,297,STALE_OR_DEP,1.1.4,"Since 1.1.4 the subsystem is layered on the compiled SIU core in"
./cran-comments.md,1,STALE_OR_DEP,1.1.5,"# cran-comments.md — rmorie 1.1.5"
./data-raw/srr-ledger.md,3,STALE_OR_DEP,1.0.0,"Generated 2026-07-10 from `R/srr-stats-standards.R` (`srr::srr_stats_roxygen`; srr 1.0.0)."
./man/ARtoCepstrum.Rd,15,STALE_OR_DEP,4.7.3,"h(1) = -a1; h(n) = -a_n - sum_\{k=1\}^\{n-1\} (1 - k/n) a_k h(n-k) Going through the AR coefficients avoids the phase unwrapping the FFT cepstrum needs (Section 4.7.3)."
./man/Acfseg.Rd,6,STALE_OR_DEP,8.5.2,"\title{Section 8.5.2; eqs. (8.27)-(8.29); after Michael and Houchin}"
./man/Admmlasso.Rd,34,STALE_OR_DEP,3.1.1,"Sect. 3.1.1.  Standard published form; the monograph is not in the"
./man/Adstat.Rd,20,STALE_OR_DEP,7.2.8,"Applied Statistics: Methods Using R; section 7.2.8; equation (7.33);"
./man/Adtest.Rd,6,STALE_OR_DEP,4.7.1,"\title{Anderson-Darling W_n^2 -- eq. (4.7.1); p. 138; Table 4.7.1; p. 140}"
./man/Adtest.Rd,6,STALE_OR_DEP,4.7.1,"\title{Anderson-Darling W_n^2 -- eq. (4.7.1); p. 138; Table 4.7.1; p. 140}"
./man/Adtest.Rd,11,STALE_OR_DEP,4.7.1,"Anderson-Darling W_n^2 -- eq. (4.7.1); p. 138; Table 4.7.1; p. 140"
./man/Adtest.Rd,11,STALE_OR_DEP,4.7.1,"Anderson-Darling W_n^2 -- eq. (4.7.1); p. 138; Table 4.7.1; p. 140"
./man/Alfcrop.Rd,38,STALE_OR_DEP,1.2.8,"Supplement section 1.2.8 of Jumper et al. (2021); pp. 7-8.  Training"
./man/Alfcrop.Rd,54,STALE_OR_DEP,1.2.8,"Jumper et al (2021) Nature 596:583-589; Suppl. section 1.2.8"
./man/Alfdgram.Rd,25,STALE_OR_DEP,1.9.8,"Supplement section 1.9.8 of Jumper et al. (2021); p. 39.  The pair"
./man/Alfdgram.Rd,32,STALE_OR_DEP,1.9.8,"Jumper et al (2021) Nature 596:583-589; Suppl. section 1.9.8"
./man/Alfpae.Rd,21,STALE_OR_DEP,1.9.7,"Supplement section 1.9.7 of Jumper et al. (2021); p. 38.  The error in"
./man/Alfpae.Rd,33,STALE_OR_DEP,1.9.7,"Jumper et al (2021) Nature 596:583-589; Suppl. section 1.9.7"
./man/Alfviol.Rd,44,STALE_OR_DEP,1.9.11,"Supplement section 1.9.11; equations (44)-(47) of Jumper et al. (2021);"
./man/AmSig.Rd,6,STALE_OR_DEP,5.5.1,"\title{Section 5.5.1: y(t) = x(t) cos(wc t) -- double-sideband SUPPRESSED}"
./man/AncInput.Rd,6,STALE_OR_DEP,3.10.1,"\title{Section 3.10.1: the primary input is x = v + m.  The method needs the}"
./man/Ansbrad.Rd,6,STALE_OR_DEP,9.3.1,"\title{Freund-Ansari-Bradley-David-Barton test -- eq. (9.3.1); p. 316}"
./man/Ansbrad.Rd,11,STALE_OR_DEP,9.3.1,"Freund-Ansari-Bradley-David-Barton test -- eq. (9.3.1); p. 316"
./man/ApneaEdr.Rd,6,STALE_OR_DEP,10.2.5,"\title{Section 10.2.5 frames the problem and the AHI but gives NO detection}"
./man/Arckern.Rd,27,STALE_OR_DEP,8.2.2,"Montesinos Lopez; Montesinos Lopez and Crossa (2022); Multivariate Statistical Machine Learning Methods for Genomic Prediction; Springer; doi:10.1007/978-3-030-89010-0.  Chapter 8; Sect. 8.2.2; the arc-cosine kernel named on p. 252 and developed later in the chapter; the implementation delegates to the chapter-8 arc-cosine kernel already verified against the book for this shelf.  Read from the chapter PDF; not recalled."
./man/Arepitman.Rd,6,STALE_OR_DEP,13.2.2,"\title{ARE from derivatives and variances -- Theorem 13.2.2; eq. (13.2.1); p. 485}"
./man/Arepitman.Rd,6,STALE_OR_DEP,13.2.2,"\title{ARE from derivatives and variances -- Theorem 13.2.2; eq. (13.2.1); p. 485}"
./man/Arepitman.Rd,11,STALE_OR_DEP,13.2.2,"ARE from derivatives and variances -- Theorem 13.2.2; eq. (13.2.1); p. 485"
./man/Arepitman.Rd,11,STALE_OR_DEP,13.2.2,"ARE from derivatives and variances -- Theorem 13.2.2; eq. (13.2.1); p. 485"
./man/Basisexp.Rd,26,STALE_OR_DEP,2.6.1,"Learning; 2nd ed.; Springer; Sections 2.6.1 and 2.8.3; book pp. 30 and"
./man/Basisexp.Rd,26,STALE_OR_DEP,2.6.1,"Learning; 2nd ed.; Springer; Sections 2.6.1 and 2.8.3; book pp. 30 and"
./man/Bbb.Rd,6,STALE_OR_DEP,10.2.1,"\title{Section 10.2.1.  Bundle-branch block desynchronises ventricular}"
./man/Bcelo.Rd,24,STALE_OR_DEP,10.7.2,"Montesinos Lopez; Montesinos Lopez and Crossa (2022); Multivariate Statistical Machine Learning Methods for Genomic Prediction; Springer; doi:10.1007/978-3-030-89010-0.  Chapter 10; Sect. 10.7; pp. 400-403.  Read from the chapter PDF; not recalled.  BOOK DEFECT: the display in Sect. 10.7.2 prints this loss without its leading minus sign; even though the same paragraph calls it the negative log-likelihood of a product of Bernoulli distributions and the Poisson loss two displays later does carry its sign.  What is implemented here is the quantity the surrounding text requires -- a loss that is minimised -- not the sign-dropped display.  The book has not been silently corrected elsewhere."
./man/BiDomain.Rd,32,STALE_OR_DEP,7.8.2,"field; Rangayyan (2024) eqs. (7.143)-(7.149); Section 7.8.2."
./man/Binresp.Rd,29,STALE_OR_DEP,4.3.2,"Section 4.3.2; equations (4.20)-(4.21) (page 106).  A"
./man/Bndsbs.Rd,39,STALE_OR_DEP,4.3.3,"distinction is Section 4.3.3 of Molinari; F. (2021); Handbook of"
./man/Bootemp.Rd,48,STALE_OR_DEP,2.2.3,"Semiparametric Inference; Section 2.2.3 and Theorem 2.6. Fetched as"
./man/Bprop.Rd,27,STALE_OR_DEP,10.8.1,"volume [Pages 379-425]; Chapter 10; Sections 10.8 and 10.8.1; equations"
./man/Bprop.Rd,32,STALE_OR_DEP,10.8.1,"Section 10.8.1 gives the algorithm literally: step 9;"
./man/Bsmed.Rd,50,STALE_OR_DEP,7.4.422,"Psychological Methods 7(4); 422-445; doi:10.1037/1082-989X.7.4.422."
./man/Btsmth.Rd,27,STALE_OR_DEP,74.3.469,"to smooth?; Biometrika 74(3); 469-479; doi:10.1093/biomet/74.3.469"
./man/CDemod.Rd,6,STALE_OR_DEP,5.5.1,"\title{Complex demodulation; Sec 5.5.1 eqs (5.16)-(5.19)}"
./man/CPulseFeat.Rd,6,STALE_OR_DEP,1.2.10,"\title{Carotid pulse landmarks (Section 1.2.10) and the systolic time}"
./man/CadPipe.Rd,17,STALE_OR_DEP,10.4.1,"accuracy quoted for it means nothing unless the test patterns were unseen. Prototype discriminant of 10.4.1; partitioning of 10.10.3; scored by eqs (10.100)-(10.103)."
./man/CadPipe.Rd,17,STALE_OR_DEP,10.4.1,"accuracy quoted for it means nothing unless the test patterns were unseen. Prototype discriminant of 10.4.1; partitioning of 10.10.3; scored by eqs (10.100)-(10.103)."
./man/Causbckd.Rd,24,STALE_OR_DEP,3.3.1,"Statistics Surveys 3; Eq. 25; Section 3.3.1) for a binary treatment"
./man/Causbckd.Rd,39,STALE_OR_DEP,3.3.1,"Eq. 25; Section 3.3.1; local copy"
./man/Ccelo.Rd,25,STALE_OR_DEP,10.7.2,"Montesinos Lopez; Montesinos Lopez and Crossa (2022); Multivariate Statistical Machine Learning Methods for Genomic Prediction; Springer; doi:10.1007/978-3-030-89010-0.  Chapter 10; Sect. 10.7; pp. 400-403.  Read from the chapter PDF; not recalled.  BOOK DEFECT: the display in Sect. 10.7.2 prints this loss without its leading minus sign; even though the same paragraph calls it the negative log-likelihood of a product of Bernoulli distributions and the Poisson loss two displays later does carry its sign.  What is implemented here is the quantity the surrounding text requires -- a loss that is minimised -- not the sign-dropped display.  The book has not been silently corrected elsewhere."
./man/Chigof.Rd,6,STALE_OR_DEP,4.2.1,"\title{Chi-square goodness of fit -- eq. (4.2.1); p. 104}"
./man/Chigof.Rd,11,STALE_OR_DEP,4.2.1,"Chi-square goodness of fit -- eq. (4.2.1); p. 104"
./man/Chik2.Rd,6,STALE_OR_DEP,14.3.2,"\title{k x 2 equal-proportions test -- eq. (14.3.2); p. 514}"
./man/Chik2.Rd,11,STALE_OR_DEP,14.3.2,"k x 2 equal-proportions test -- eq. (14.3.2); p. 514"
./man/CnnSig.Rd,6,STALE_OR_DEP,10.8.2,"\title{Section 10.8.2 names CNNs as the common deep model but gives no layer}"
./man/Comptml.Rd,41,STALE_OR_DEP,2.1.1,"2.1.1 (Gruber & van der Laan); the bounded-continuous-outcome"
./man/Consist.Rd,6,STALE_OR_DEP,1.2.10,"\title{Consistency of a test -- Sec. 1.2.10; p. 23}"
./man/Consist.Rd,11,STALE_OR_DEP,1.2.10,"Consistency of a test -- Sec. 1.2.10; p. 23"
./man/CorSound.Rd,20,STALE_OR_DEP,7.7.2,"Rangayyan (2024) eqs. (7.135)-(7.136); Section 7.7.2."
./man/Ctrlmed.Rd,6,STALE_OR_DEP,6.5.1,"\title{Control median test -- Sec. 6.5; eq. (6.5.1); p. 256}"
./man/Ctrlmed.Rd,11,STALE_OR_DEP,6.5.1,"Control median test -- Sec. 6.5; eq. (6.5.1); p. 256"
./man/Ctrlmedcur.Rd,6,STALE_OR_DEP,6.5.2,"\title{Curtailed control median test -- eq. (6.5.2); p. 258}"
./man/Ctrlmedcur.Rd,11,STALE_OR_DEP,6.5.2,"Curtailed control median test -- eq. (6.5.2); p. 258"
./man/Ctrlmedpow.Rd,6,STALE_OR_DEP,6.5.2,"\title{Control median test power -- Sec. 6.5.2; p. 258}"
./man/Ctrlmedpow.Rd,11,STALE_OR_DEP,6.5.2,"Control median test power -- Sec. 6.5.2; p. 258"
./man/Ctrltree.Rd,6,STALE_OR_DEP,10.7.3,"\title{Treatments-vs-control precedence test -- eq. (10.7.3); p. 373}"
./man/Ctrltree.Rd,11,STALE_OR_DEP,10.7.3,"Treatments-vs-control precedence test -- eq. (10.7.3); p. 373"
./man/Cv1gn.Rd,24,STALE_OR_DEP,4.3.6,"as rendered pages.  Volume [Pages 109-139]; Chapter 4; Section 4.3.6;"
./man/Cv1gn.Rd,29,STALE_OR_DEP,4.5.1,"4.5.1; equation (4.2); p. 129; gives the predictive ability as Pearson's"
./man/DicNotch.Rd,6,STALE_OR_DEP,4.3.5,"\title{Lehner and Rangayyan; Section 4.3.5.  The noncausal least-squares}"
./man/Difsib.Rd,42,STALE_OR_DEP,1.46.1,"package \pkg{mirt} (mirt 1.46.1; \code{R/SIBTEST.R}); implementing"
./man/Dnnmt.Rd,27,STALE_OR_DEP,12.4.1,"three-hidden-layer stack of Section 12.4.1.}"
./man/Dnnmt.Rd,32,STALE_OR_DEP,12.4.1,"linear; Section 12.4.1 uses relu.}"
./man/Dnnmt.Rd,34,STALE_OR_DEP,12.4.1,"\item{out_activation}{head activation; Section 12.4.1 uses linear for"
./man/Dnnmt.Rd,59,STALE_OR_DEP,12.4.1,"The ARCHITECTURE is Chapter 12; Section 12.4.1; DNN with Multivariate"
./man/Dnnmt.Rd,67,STALE_OR_DEP,10.8.1,"The TRAINING EQUATIONS are Chapter 10; Section 10.8.1; volume"
./man/Dnnmt.Rd,84,STALE_OR_DEP,10.8.2,"in the printed form so that the hand computation of Section 10.8.2 reproduces"
./man/Dnnmt.Rd,92,STALE_OR_DEP,12.4.1,"MULTI-TRAIT LOSS.  Section 12.4.1 weights each head; so the joint loss is"
./man/Dnnmt.Rd,112,STALE_OR_DEP,12.4.1,"DEPARTURES FROM SECTION 12.4.1; stated rather than papered over.  DROPOUT IS"
./man/Dpineq.Rd,22,STALE_OR_DEP,2.8.1,"Cover & Thomas (2006); Section 2.8; Theorem 2.8.1; p. 34.  A"
./man/Dpineq.Rd,30,STALE_OR_DEP,2.8.1,"Cover & Thomas (2006); Theorem 2.8.1."
./man/Dpsing.Rd,25,STALE_OR_DEP,4.1.5,"4.1.5; Proposition 4.8; crediting Antoniak (1974); Annals of"
./man/EcgEmgCpl.Rd,6,STALE_OR_DEP,2.2.6,"\title{Section 2.2.6 (EMG RMS and mean frequency rise with contraction)}"
./man/EcgEmgCpl.Rd,17,STALE_OR_DEP,2.2.5,"meets Section 2.2.5 (rate rises with effort).  Both series are sampled on the same beat grid so the correlation between them is well defined."
./man/EcgFeat.Rd,6,STALE_OR_DEP,1.2.4,"\title{Section 1.2.4 waves and intervals.  Amplitudes are measured against}"
./man/Edfbinom.Rd,6,STALE_OR_DEP,2.3.1,"\title{EDF count is binomial -- Gibbons Theorem 2.3.1 (book p. 33)}"
./man/Edfbinom.Rd,11,STALE_OR_DEP,2.3.1,"EDF count is binomial -- Gibbons Theorem 2.3.1 (book p. 33)"
./man/Edfstep.Rd,6,STALE_OR_DEP,2.3.1,"\title{Empirical distribution function -- eq. (2.3.1); p. 32}"
./man/Edfstep.Rd,11,STALE_OR_DEP,2.3.1,"Empirical distribution function -- eq. (2.3.1); p. 32"
./man/EdrSignal.Rd,6,STALE_OR_DEP,2.2.4,"\title{Section 2.2.4 for the physiology; the estimator is Arunachalam and}"
./man/EegBands.Rd,6,STALE_OR_DEP,1.2.6,"\title{Band limits from Section 1.2.6; fractional power by eq (6.44) as used}"
./man/EegBands.Rd,16,STALE_OR_DEP,10.2.3,"in Section 10.2.3.  The clinical question -- is there an alpha rhythm -- is answered by the fraction of power in that band; not by the power."
./man/Efficacy.Rd,6,STALE_OR_DEP,13.2.4,"\title{Efficacy -- eq. (13.2.4); p. 486}"
./man/Efficacy.Rd,11,STALE_OR_DEP,13.2.4,"Efficacy -- eq. (13.2.4); p. 486"
./man/Effsign.Rd,6,STALE_OR_DEP,13.3.3,"\title{Sign test efficacy -- eq. (13.3.3); p. 489}"
./man/Effsign.Rd,11,STALE_OR_DEP,13.3.3,"Sign test efficacy -- eq. (13.3.3); p. 489"
./man/Efft.Rd,6,STALE_OR_DEP,13.3.2,"\title{One-sample t efficacy -- eq. (13.3.2); p. 488}"
./man/Efft.Rd,11,STALE_OR_DEP,13.3.2,"One-sample t efficacy -- eq. (13.3.2); p. 488"
./man/Efft2.Rd,6,STALE_OR_DEP,13.3.9,"\title{Two-sample t efficacy -- eq. (13.3.9); p. 494}"
./man/Efft2.Rd,11,STALE_OR_DEP,13.3.9,"Two-sample t efficacy -- eq. (13.3.9); p. 494"
./man/Effwrs.Rd,6,STALE_OR_DEP,13.3.10,"\title{Mann-Whitney / rank-sum efficacy -- eq. (13.3.10); p. 494}"
./man/Effwrs.Rd,11,STALE_OR_DEP,13.3.10,"Mann-Whitney / rank-sum efficacy -- eq. (13.3.10); p. 494"
./man/Effwsr.Rd,6,STALE_OR_DEP,13.3.4,"\title{Signed-rank efficacy -- eq. (13.3.4); p. 490}"
./man/Effwsr.Rd,11,STALE_OR_DEP,13.3.4,"Signed-rank efficacy -- eq. (13.3.4); p. 490"
./man/EmdEns.Rd,6,STALE_OR_DEP,9.4.1,"\title{Ensemble EMD; Sec 9.4.1 eq (9.13)}"
./man/Enetobj.Rd,35,STALE_OR_DEP,3.6.2,"Montesinos Lopez; Montesinos Lopez and Crossa (2022); Multivariate Statistical Machine Learning Methods for Genomic Prediction; Springer; doi:10.1007/978-3-030-89010-0.  Chapter 3; Sect. 3.6.2 p. 94 describes the elastic net as the combination of the ridge and lasso penalties implemented by glmnet; and Chapter 7 p. 230 defines its mixing parameter alpha: alpha = 0 gives the ridge penalty; alpha = 1 the lasso; and values in between the elastic net.  The book names those two endpoints but does not print the mixed objective itself; the (1 - alpha)/2 and alpha weights are the glmnet parameterization of Friedman; Hastie and Tibshirani (2010); Regularization Paths for Generalized Linear Models via Coordinate Descent; Journal of Statistical Software 33(1):1-22; doi:10.18637/jss.v033.i01; which is the package the book cites for this penalty.  Both chapters read from the PDFs; the mixing weights come from the cited paper; and the endpoints agree with the book: alpha = 0 reproduces MVSML Sect. 3.6.1 up to the factor 1/2 on the ridge term; alpha = 1 reproduces Sect. 3.6.2 exactly."
./man/Enetobj.Rd,35,STALE_OR_DEP,3.6.2,"Montesinos Lopez; Montesinos Lopez and Crossa (2022); Multivariate Statistical Machine Learning Methods for Genomic Prediction; Springer; doi:10.1007/978-3-030-89010-0.  Chapter 3; Sect. 3.6.2 p. 94 describes the elastic net as the combination of the ridge and lasso penalties implemented by glmnet; and Chapter 7 p. 230 defines its mixing parameter alpha: alpha = 0 gives the ridge penalty; alpha = 1 the lasso; and values in between the elastic net.  The book names those two endpoints but does not print the mixed objective itself; the (1 - alpha)/2 and alpha weights are the glmnet parameterization of Friedman; Hastie and Tibshirani (2010); Regularization Paths for Generalized Linear Models via Coordinate Descent; Journal of Statistical Software 33(1):1-22; doi:10.18637/jss.v033.i01; which is the package the book cites for this penalty.  Both chapters read from the PDFs; the mixing weights come from the cited paper; and the endpoints agree with the book: alpha = 0 reproduces MVSML Sect. 3.6.1 up to the factor 1/2 on the ridge term; alpha = 1 reproduces Sect. 3.6.2 exactly."
./man/Enetobj.Rd,35,STALE_OR_DEP,3.6.2,"Montesinos Lopez; Montesinos Lopez and Crossa (2022); Multivariate Statistical Machine Learning Methods for Genomic Prediction; Springer; doi:10.1007/978-3-030-89010-0.  Chapter 3; Sect. 3.6.2 p. 94 describes the elastic net as the combination of the ridge and lasso penalties implemented by glmnet; and Chapter 7 p. 230 defines its mixing parameter alpha: alpha = 0 gives the ridge penalty; alpha = 1 the lasso; and values in between the elastic net.  The book names those two endpoints but does not print the mixed objective itself; the (1 - alpha)/2 and alpha weights are the glmnet parameterization of Friedman; Hastie and Tibshirani (2010); Regularization Paths for Generalized Linear Models via Coordinate Descent; Journal of Statistical Software 33(1):1-22; doi:10.18637/jss.v033.i01; which is the package the book cites for this penalty.  Both chapters read from the PDFs; the mixing weights come from the cited paper; and the endpoints agree with the book: alpha = 0 reproduces MVSML Sect. 3.6.1 up to the factor 1/2 on the ridge term; alpha = 1 reproduces Sect. 3.6.2 exactly."
./man/EuclP.Rd,23,STALE_OR_DEP,4.6.1,"sec. 4.6.1; run over the reals with a numerical tolerance in place of"
./man/EuclP.Rd,36,STALE_OR_DEP,4.6.1,"Seminumerical Algorithms; 3rd ed.; sec. 4.6.1; Addison-Wesley."
./man/Exactsize.Rd,6,STALE_OR_DEP,1.2.9,"\title{Attainable exact sizes of a discrete test -- Sec. 1.2.9; p. 26}"
./man/Exactsize.Rd,11,STALE_OR_DEP,1.2.9,"Attainable exact sizes of a discrete test -- Sec. 1.2.9; p. 26"
./man/ExerEcgSt.Rd,18,STALE_OR_DEP,1.2.4,"slope of the segment that follows (Section 1.2.4).  The 0.1 mV threshold is the conventional clinical figure; NOT a book value -- the payload says so."
./man/Expkern.Rd,27,STALE_OR_DEP,8.2.2,"Montesinos Lopez; Montesinos Lopez and Crossa (2022); Multivariate Statistical Machine Learning Methods for Genomic Prediction; Springer; doi:10.1007/978-3-030-89010-0.  Chapter 8; Sect. 8.2.2 p. 264: the book calls this the Exponential Kernel; K(x_i; x_j) = exp(-gamma ||x_i - x_j||); and notes it is close to the Gaussian kernel.  NOTE: the placeholder this replaced was named for the Laplacian kernel; the book's display uses the Euclidean norm; not the L1 norm that the name Laplacian kernel usually implies; and the book's form is what is implemented.  Read from the chapter PDF; not recalled."
./man/Fano.Rd,32,STALE_OR_DEP,2.10.1,"Theorem 2.10.1. The worklist filed this under Ghosal Appendix K;"
./man/FdVag.Rd,6,STALE_OR_DEP,6.6.2,"\title{Sections 6.6.2-6.6.3: PSA is the book\'s preferred FD estimator for a}"
./man/FdVag.Rd,6,STALE_OR_DEP,6.6.2,"\title{Sections 6.6.2-6.6.3: PSA is the book\'s preferred FD estimator for a}"
./man/Fhar.Rd,21,STALE_OR_DEP,3.3.1,"Chapter 3; Section 3.3.1 The Fourier basis system for periodic data: the"
./man/Fhar.Rd,27,STALE_OR_DEP,3.3.1,"This is the UNNORMALISED form of Section 3.3.1.  The 1/sqrt(P) and"
./man/FishLda.Rd,6,STALE_OR_DEP,10.4.2,"\title{Section 10.4.2: w = S_W^-1 (m1 - m2); the direction maximizing the}"
./man/FmSig.Rd,18,STALE_OR_DEP,5.5.1,"unlike AM in Section 5.5.1; so the standard definition is used and said so: y = A cos(2 pi fc t + 2 pi kf integral m); f_inst = fc + kf m. The phase integral is trapezoidal; a plain running sum biases it by half a sample of m at each end; which drifts over a long record."
./man/Fnlm.Rd,28,STALE_OR_DEP,16.4.1,"16.1 p. 279 and Section 16.4.1 pp. 291-292; read as rendered page images"
./man/Fnlm.Rd,45,STALE_OR_DEP,16.4.1,"No regularisation is applied: this is Section 16.4.1; Fitting the model"
./man/Fnlm.Rd,46,STALE_OR_DEP,16.4.2,"without regularization.  The penalised variant of Section 16.4.2;"
./man/Fourier.Rd,6,STALE_OR_DEP,3.4.4,"\title{Eqs (3.75)-(3.76); the name Section 3.4.4 uses}"
./man/Fours.Rd,14,STALE_OR_DEP,14.2.1,"\item{period}{P; defaults to the range of t; as Section 14.2.1 suggests.}"
./man/Fours.Rd,22,STALE_OR_DEP,14.2.1,"volume [Pages 579-631]; Chapter 14; Section 14.2.1; p. 584; read as a"
./man/Fpc.Rd,34,STALE_OR_DEP,1.2.4,"implementation in the CRAN package samplingbook 1.2.4; whose Smean"
./man/Friedmc.Rd,6,STALE_OR_DEP,12.2.13,"\title{Friedman multiple comparisons -- eq. (12.2.13); p. 445}"
./man/Friedmc.Rd,11,STALE_OR_DEP,12.2.13,"Friedman multiple comparisons -- eq. (12.2.13); p. 445"
./man/Friedq.Rd,6,STALE_OR_DEP,12.2.8,"\title{Friedman two-way ANOVA by ranks -- eqs. (12.2.8)/(12.2.12); pp. 441-445}"
./man/Friedq.Rd,6,STALE_OR_DEP,12.2.8,"\title{Friedman two-way ANOVA by ranks -- eqs. (12.2.8)/(12.2.12); pp. 441-445}"
./man/Friedq.Rd,11,STALE_OR_DEP,12.2.8,"Friedman two-way ANOVA by ranks -- eqs. (12.2.8)/(12.2.12); pp. 441-445"
./man/Friedq.Rd,11,STALE_OR_DEP,12.2.8,"Friedman two-way ANOVA by ranks -- eqs. (12.2.8)/(12.2.12); pp. 441-445"
./man/Friedties.Rd,6,STALE_OR_DEP,12.2.12,"\title{Tie-corrected Friedman Q -- eq. (12.2.12); p. 445}"
./man/Friedties.Rd,11,STALE_OR_DEP,12.2.12,"Tie-corrected Friedman Q -- eq. (12.2.12); p. 445"
./man/Friedvar.Rd,6,STALE_OR_DEP,12.2.7,"\title{Friedman S and Q moments -- eq. (12.2.7); p. 442}"
./man/Friedvar.Rd,11,STALE_OR_DEP,12.2.7,"Friedman S and Q moments -- eq. (12.2.7); p. 442"
./man/Gausslik.Rd,21,STALE_OR_DEP,2.6.3,"Learning; 2nd ed.; Springer; Section 2.6.3; book p. 31 (PDF p. 50):"
./man/Gesd.Rd,22,STALE_OR_DEP,1.3.5.17,"section 1.3.5.17.3; which states Rosner (1983; Technometrics 25;"
./man/Ghosalabsolutecontinuity.Rd,28,STALE_OR_DEP,1.3.1,"1.3.1 is guarding against."
./man/Ghosalabsolutecontinuity.Rd,40,STALE_OR_DEP,1.3.1,"Nonparametric Bayesian Inference; CUP; section 1.3.1."
./man/Ghosalbbcensored.Rd,33,STALE_OR_DEP,13.7.1,"Nonparametric Bayesian Inference; CUP; section 13.7.1."
./man/Ghosalbernsteinfeller.Rd,36,STALE_OR_DEP,2.3.4,"Nonparametric Bayesian Inference; CUP; section 2.3.4."
./man/Ghosalbpcont.Rd,36,STALE_OR_DEP,13.3.2,"Nonparametric Bayesian Inference; CUP; section 13.3.2."
./man/Ghosalbpdiscrete.Rd,35,STALE_OR_DEP,13.3.1,"Nonparametric Bayesian Inference; CUP; section 13.3.1."
./man/Ghosalbppathgen.Rd,38,STALE_OR_DEP,13.3.3,"Nonparametric Bayesian Inference; CUP; section 13.3.3."
./man/Ghosalcoxbvm.Rd,44,STALE_OR_DEP,13.6.2,"Nonparametric Bayesian Inference; CUP; sections 13.6.2 and 13.7.2."
./man/Ghosalcoxbvm.Rd,44,STALE_OR_DEP,13.6.2,"Nonparametric Bayesian Inference; CUP; sections 13.6.2 and 13.7.2."
./man/Ghosalcoxbvmsp.Rd,37,STALE_OR_DEP,12.3.3,"Nonparametric Bayesian Inference; CUP; section 12.3.3."
./man/Ghosalcoxpost.Rd,25,STALE_OR_DEP,13.6.1,"is not an approximation to be apologised for: section 13.6.1 shows the"
./man/Ghosalcoxpost.Rd,41,STALE_OR_DEP,13.6.1,"Nonparametric Bayesian Inference; CUP; section 13.6.1."
./man/Ghosaleffinflfn.Rd,36,STALE_OR_DEP,12.3.1,"Nonparametric Bayesian Inference; CUP; section 12.3.1."
./man/Ghosalepgp.Rd,41,STALE_OR_DEP,11.7.4,"Nonparametric Bayesian Inference; CUP; section 11.7.4."
./man/Ghosalexplink.Rd,34,STALE_OR_DEP,2.3.1,"Nonparametric Bayesian Inference; CUP; section 2.3.1."
./man/Ghosalfrsbinreg.Rd,38,STALE_OR_DEP,10.4.3,"Nonparametric Bayesian Inference; CUP; section 10.4.3."
./man/Ghosalfrsdensity.Rd,48,STALE_OR_DEP,10.4.1,"Nonparametric Bayesian Inference; CUP; sections 10.4 and 10.4.1."
./man/Ghosalfrspoireg.Rd,36,STALE_OR_DEP,10.4.4,"Nonparametric Bayesian Inference; CUP; section 10.4.4."
./man/Ghosalfrsreg.Rd,34,STALE_OR_DEP,10.4.2,"Nonparametric Bayesian Inference; CUP; section 10.4.2."
./man/Ghosalfuncreg.Rd,37,STALE_OR_DEP,10.4.5,"Nonparametric Bayesian Inference; CUP; section 10.4.5."
./man/Ghosalgpdenscrt.Rd,45,STALE_OR_DEP,11.3.1,"Nonparametric Bayesian Inference; CUP; section 11.3.1 and ch. 11;"
./man/Ghosalgpincreasingprior.Rd,39,STALE_OR_DEP,2.2.2,"Nonparametric Bayesian Inference; CUP; section 2.2.2."
./man/Ghosalgplaplace.Rd,40,STALE_OR_DEP,11.7.5,"Nonparametric Bayesian Inference; CUP; section 11.7.5."
